Unnamed: 0,title,price,city,datetime,nb_rooms,nb_baths,surface_area,equipement,link
881,8888-Vente Appt à Casablanca Gauthier de 222 m²,3500000.0,Casablanca,2024-10-15 17:36:51,3,3,222.0,"Ascenseur, Balcon, Chauffage, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/gauthier/appartements/8888_Vente_Appt_%C3%A0_Casablanca_Gauthier_de_222_m%C2%B2_54687711.htm
882,601-Vente Appt à Casablanca Gauthier de 218 m²,3000000.0,Casablanca,2024-10-15 17:31:41,3,2,218.0,"Ascenseur, Balcon, Chauffage, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/gauthier/appartements/601_Vente_Appt_%C3%A0_Casablanca_Gauthier_de_218_m%C2%B2_54687555.htm
883,25451-Vente Appt à Casablanca Gauthier de 174 m²,3200000.0,Casablanca,2024-10-15 17:07:23,3,3,174.0,"Ascenseur, Chauffage, Climatisation, Cuisine Équipée",https://www.avito.ma/fr/gauthier/appartements/25451_Vente_Appt_%C3%A0_Casablanca_Gauthier_de_174_m%C2%B2_54688011.htm
884,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/RfT?utm_source=avito_integration&utm_medium=listing_integration
885,Appartement à vendre 83 m² à Casablanca,979400.0,Casablanca,2024-10-15 16:29:38,3,2,83.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_83_m%C2%B2_%C3%A0_Casablanca_55657700.htm
886,CMN-AN-1665 - Appartement à vendre à Racine,5500000.0,Casablanca,2024-10-15 16:06:29,3,2,264.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/racine/appartements/CMN_AN_1665___Appartement_%C3%A0_vendre_%C3%A0_Racine_55657589.htm
887,CMN-HA-1649 - Appartement à vendre à Beauséjour,1650000.0,Casablanca,2024-10-15 16:05:59,3,2,123.0,"Ascenseur, Balcon, Terrasse",https://www.avito.ma/fr/beaus%C3%A9jour/appartements/CMN_HA_1649___Appartement_%C3%A0_vendre_%C3%A0_Beaus%C3%A9jour_55657584.htm
888,62776-Vente Appt à Casablanca Ain Diab de 150 m²,3750000.0,Casablanca,2024-10-15 15:09:27,2,2,150.0,"Ascenseur, Chauffage, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/a%C3%AFn_diab/appartements/62776_Vente_Appt_%C3%A0_Casablanca_Ain_Diab_de_150_m%C2%B2_55657310.htm
889,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXY?utm_source=avito_integration&utm_medium=listing_integration
890,Appartement à vendre 62 m² à Casablanca,1050000.0,Casablanca,2024-10-15 14:55:02,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Casablanca_55657226.htm
891,Appartement à vendre 85 m² à Casablanca,1050000.0,Casablanca,2024-10-15 14:15:24,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Casablanca_55657004.htm
892,Appartement à vendre 126 m² à Casablanca,1260000.0,Casablanca,2024-10-15 14:09:32,3,2,0.0,"Ascenseur, Balcon, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_%C3%A0_Casablanca_55656970.htm
893,Appartement à vendre 116 m² à Bouskoura,1000000.0,Bouskoura,2024-10-15 12:39:00,3,2,115.0,"Ascenseur, Balcon, Climatisation, Cuisine Équipée, Meublé, Parking",https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_Bouskoura_55656477.htm
894,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/4qR?utm_source=avito_integration&utm_medium=listing_integration
895,Appartement à vendre 84 m² à Casablanca,1050000.0,Casablanca,2024-10-15 11:33:07,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_84_m%C2%B2_%C3%A0_Casablanca_55656098.htm
896,Appartement à vendre 54 m² à Casablanca,330000.0,Casablanca,2024-10-15 11:23:29,2,1,0.0,"Concierge, Sécurité",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Casablanca_55656046.htm
897,belle appartement à vendre,1000000.0,Casablanca,2024-10-15 08:42:00,2,2,63.0,"Ascenseur, Concierge, Parking, Sécurité",https://www.avito.ma/fr/derb_ghallef/appartements/belle_appartement_%C3%A0_vendre__55655203.htm
898,Appartement à vendre 75 m² à Casablanca,1050000.0,Casablanca,2024-10-15 08:19:16,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca_55655109.htm
899,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/474?utm_source=avito_integration&utm_medium=listing_integration
900,Appartement à vendre 222 m² à Casablanca,1200000.0,Casablanca,2024-10-15 06:29:01,4,2,222.0,Terrasse,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_222_m%C2%B2_%C3%A0_Casablanca_55654984.htm
901,Appartement à vendre 82 m² à Casablanca,820000.0,Casablanca,2024-10-14 23:15:01,2,1,82.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/les_princesses/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Casablanca_55654809.htm
902,Appartement à vendre 81 m² à Casablanca,600000.0,Casablanca,2024-10-14 21:32:15,2,2,81.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_81_m%C2%B2_%C3%A0_Casablanca_55654520.htm
903,Appartement à vendre 84 m² à Casablanca,1050000.0,Casablanca,2024-10-14 21:06:49,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_84_m%C2%B2_%C3%A0_Casablanca_55654411.htm
904,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jUV?utm_source=avito_integration&utm_medium=listing_integration
905,Appartement à vendre 57 m² à Casablanca Ain sbaa,680000.0,Casablanca,2024-10-14 19:35:42,2,1,57.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Casablanca_Ain_sbaa_55653946.htm
906,Appartement à vendre 61 m² à Casablanca,450000.0,Casablanca,2024-10-14 18:36:06,1,1,61.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/ben_m'sick/appartements/Appartement_%C3%A0_vendre_61_m%C2%B2_%C3%A0_Casablanca_55653690.htm
907,Appartement à vendre 171 m² à Casablanca,1700000.0,Casablanca,2024-10-14 17:58:35,3,3,0.0,"Ascenseur, Balcon",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_171_m%C2%B2_%C3%A0_Casablanca_55653563.htm
908,Appartement à vendre 116 m² à Casablanca,1500000.0,Casablanca,2024-10-14 15:46:19,3,2,134.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_Casablanca_52456053.htm
909,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/opK?utm_source=avito_integration&utm_medium=listing_integration
910,Appartement à vendre 152 m² à Casablanca,3050000.0,Casablanca,2024-10-14 13:40:26,3,3,152.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Parking, Terrasse",https://www.avito.ma/fr/ferme_bretone/appartements/Appartement_%C3%A0_vendre_152_m%C2%B2_%C3%A0_Casablanca_55652202.htm
911,Appartement à vendre 82 m² à Casablanca,1000000.0,Casablanca,2024-10-14 12:45:07,2,2,90.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/almaz/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Casablanca_55489043.htm
912,Appartement à vendre 92 m² à Bouznika,780000.0,Bouznika,2024-10-14 12:27:02,2,2,96.0,"Balcon, Chauffage, Cuisine Équipée, Meublé, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_92_m%C2%B2_%C3%A0_Bouznika_55651871.htm
913,CMN-ME-1599 - Appartement à vendre à 2 Mars,1770000.0,Casablanca,2024-10-14 11:46:01,3,2,123.0,"Ascenseur, Balcon, Terrasse",https://www.avito.ma/fr/2_mars/appartements/CMN_ME_1599___Appartement_%C3%A0_vendre_%C3%A0_2_Mars_55651702.htm
914,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jAn?utm_source=avito_integration&utm_medium=listing_integration
915,Appartement à vendre 76 m² à Casablanca,800000.0,Casablanca,2024-10-14 11:12:59,2,1,15.0,"Ascenseur, Concierge, Cuisine Équipée, Parking, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Casablanca_55651512.htm
916,Vente Appartement 3 pièces de 77 m2 à Casablanca,1200000.0,Casablanca,2024-10-14 10:45:28,2,1,77.0,"Ascenseur, Balcon",https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Vente_Appartement_3_pi%C3%A8ces_de_77_m2_%C3%A0_Casablanca_55651349.htm
917,56187-Vente Appt à Casablanca Mandarouna de 165 m²,1450000.0,Casablanca,2024-10-14 10:18:18,3,2,165.0,"Ascenseur, Balcon, Chauffage, Climatisation, Parking",https://www.avito.ma/fr/mandarona/appartements/56187_Vente_Appt_%C3%A0_Casablanca_Mandarouna_de_165_m%C2%B2_55651188.htm
918,CMN-MA-1753 - Appartement à vendre à Maârif,755000.0,Casablanca,2024-10-14 09:16:07,1,1,42.0,"Ascenseur, Balcon, Terrasse",https://www.avito.ma/fr/maarif/appartements/CMN_MA_1753___Appartement_%C3%A0_vendre_%C3%A0_Ma%C3%A2rif_55650832.htm
919,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jhm?utm_source=avito_integration&utm_medium=listing_integration
920,CMN-MA-1752 - Appartement à vendre à Palmier,2000000.0,Casablanca,2024-10-14 08:45:50,2,2,168.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/palmier/appartements/CMN_MA_1752___Appartement_%C3%A0_vendre_%C3%A0_Palmier_55650664.htm
921,Appartement à vendre 70 m² à Casablanca,1100000.0,Casablanca,2024-10-14 07:45:36,2,1,0.0,"Ascenseur, Balcon, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Casablanca_55650490.htm
922,Appartement 72 m² à Casablanca,750000.0,Casablanca,2024-10-14 00:38:15,2,2,74.0,"Balcon, Cuisine Équipée, Parking",https://www.avito.ma/fr/oulfa/appartements/Appartement_72_m%C2%B2_%C3%A0_Casablanca_55650335.htm
923,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXF?utm_source=avito_integration&utm_medium=listing_integration
924,Appartement à vendre 74 m² à Casablanca,550000.0,Casablanca,2024-10-14 00:20:41,3,1,74.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Casablanca_55650301.htm
925,Appartement à vendre 52 m² à Casablanca,340000.0,Casablanca,2024-10-14 00:19:05,2,1,52.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Casablanca_55650291.htm
926,Appartement à vendre 52 m² à Casablanca,260000.0,Casablanca,2024-10-14 00:18:09,2,1,52.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Casablanca_55650288.htm
927,Appartement à vendre 65 m² à Casablanca,450000.0,Casablanca,2024-10-14 00:17:59,3,1,65.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Casablanca_55650286.htm
928,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/4qU?utm_source=avito_integration&utm_medium=listing_integration
929,Appartement à vendre 50 m² à Casablanca,300000.0,Casablanca,2024-10-14 00:15:25,2,1,50.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55650274.htm
930,Appartement à vendre 75 m² à Casablanca,750000.0,Casablanca,2024-10-14 00:03:50,2,1,75.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca_55650211.htm
931,Appartement HS à vendre 74 m² à DARIS Casablanca,770000.0,Casablanca,2024-10-14 00:02:37,3,2,74.0,"Ascenseur, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_HS_%C3%A0_vendre_74_m%C2%B2_%C3%A0_DARIS_Casablanca_55650202.htm
932,Appartement 90 m² à Casablanca,1050000.0,Casablanca,2024-10-13 23:50:38,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_90_m%C2%B2_%C3%A0_Casablanca_55650133.htm
933,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/opK?utm_source=avito_integration&utm_medium=listing_integration
934,Appartement à vendre 56 m² à Casablanca,600000.0,Casablanca,2024-10-13 21:49:16,2,1,56.0,"Balcon, Concierge, Cuisine Équipée, Meublé",https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Casablanca_55649845.htm
935,Appartement à vendre sans vis-à-vis à Casablanca,2700000.0,Casablanca,2024-10-13 21:14:08,3,2,159.0,"Ascenseur, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/californie/appartements/Appartement_%C3%A0_vendre_sans_vis_%C3%A0_vis_%C3%A0_Casablanca_55649748.htm
936,Appartement à vendre 110 m² à Casablanca,1050000.0,Casablanca,2024-10-13 19:27:02,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Casablanca_55649438.htm
937,Appartement à vendre 99 m² à Casablanca,1300000.0,Casablanca,2024-10-13 16:32:04,2,1,110.0,"Ascenseur, Balcon, Concierge, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_99_m%C2%B2_%C3%A0_Casablanca_55648826.htm
938,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXE?utm_source=avito_integration&utm_medium=listing_integration
939,Appartement quartier Roche Noire,1550000.0,Casablanca,2024-10-13 16:05:49,2,1,0.0,"Parking, Terrasse",https://www.avito.ma/fr/roches_noires/appartements/Appartement_quartier_Roche_Noire_55648747.htm
940,Appartement à vendre 62 m² à Casablanca,620000.0,Casablanca,2024-10-13 15:23:03,2,1,0.0,"Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/bournazil/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Casablanca_55648503.htm
941,Appartement à vendre 100 m² à Casablanca,1050000.0,Casablanca,2024-10-13 14:44:01,3,2,100.0,"Ascenseur, Balcon, Climatisation, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Casablanca_55648370.htm
942,Appartement à vendre 130 m² à Casablanca,1650000.0,Casablanca,2024-10-13 14:31:17,3,2,130.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Meublé, Parking",https://www.avito.ma/fr/la_gironde/appartements/Appartement_%C3%A0_vendre_130_m%C2%B2_%C3%A0_Casablanca_55648314.htm
943,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jTq?utm_source=avito_integration&utm_medium=listing_integration
944,Appartement à vendre 72 m² à Casablanca,580000.0,Casablanca,2024-10-13 13:44:46,2,1,84.0,"Cuisine Équipée, Parking",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Casablanca_55648003.htm
945,Appartement à vendre 52 m² à Casablanca,290000.0,Casablanca,2024-10-13 12:03:56,2,1,52.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Casablanca_55647514.htm
946,Appartement à vendre 64 m² à Casablanca,360000.0,Casablanca,2024-10-13 11:45:04,3,1,64.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_55647451.htm
947,Appartement à vendre 67 m² à Casablanca,890000.0,Casablanca,2024-10-13 11:39:45,2,1,67.0,"Ascenseur, Balcon, Chauffage, Climatisation, Cuisine Équipée, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Casablanca_55647420.htm
948,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/j80?utm_source=avito_integration&utm_medium=listing_integration
949,Appartement à vendre jawhara,1500000.0,Casablanca,2024-10-13 11:34:38,4,2,0.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_jawhara_54350309.htm
950,vente appartement 126m riviera val fleurie,1900000.0,Casablanca,2024-10-13 11:10:02,3,3,126.0,"Ascenseur, Balcon, Concierge, Parking",https://www.avito.ma/fr/val_fleuri/appartements/vente_appartement_126m_riviera_val_fleurie_55647244.htm
951,Appartement à vendre 140 m² à Casablanca,2200000.0,Casablanca,2024-10-13 09:41:10,3,3,166.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_Casablanca_55646862.htm
952,Fal Al Hanna Appartement 59 m². Ain Sebaa,600000.0,Casablanca,2024-10-13 09:20:49,2,1,0.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/ain_sebaa/appartements/Fal_Al_Hanna_Appartement_59_m%C2%B2__Ain_Sebaa_55646770.htm
953,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXD?utm_source=avito_integration&utm_medium=listing_integration
954,Appartement à vendre 119 m² à Casablanca,1740000.0,Casablanca,2024-10-13 01:44:23,3,2,119.0,"Ascenseur, Cuisine Équipée, Parking",https://www.avito.ma/fr/les_princesses/appartements/Appartement_%C3%A0_vendre_119_m%C2%B2_%C3%A0_Casablanca_54274940.htm
955,Appt à vendre 80 m² Quartier Al Qods à Casablanca,690000.0,Casablanca,2024-10-12 23:07:50,2,1,80.0,"Balcon, Concierge, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/al_qods/appartements/Appt_%C3%A0_vendre_80_m%C2%B2_Quartier_Al_Qods_%C3%A0_Casablanca_55646130.htm
956,Appartement haut standing 233 m² à JnaneCalifornie,1050000.0,Casablanca,2024-10-12 19:39:27,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/californie/appartements/Appartement_haut_standing_233_m%C2%B2_%C3%A0_JnaneCalifornie_55484465.htm
957,Appartement à vendre 145 m² à Casablanca,3100000.0,Casablanca,2024-10-12 18:47:36,3,3,155.0,"Ascenseur, Balcon, Climatisation, Concierge, Parking, Sécurité",https://www.avito.ma/fr/racine/appartements/Appartement_%C3%A0_vendre_145_m%C2%B2_%C3%A0_Casablanca_55645435.htm
958,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/47E?utm_source=avito_integration&utm_medium=listing_integration
959,Appartement à vendre 53 m² à Casablanca,330000.0,Casablanca,2024-10-12 16:33:42,2,1,53.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_53_m%C2%B2_%C3%A0_Casablanca_55644986.htm
960,Appartement à vendre 112 m² à Casablanca Maarif,1600000.0,Casablanca,2024-10-12 16:24:09,3,2,0.0,"Ascenseur, Climatisation, Concierge, Parking",https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_112_m%C2%B2_%C3%A0_Casablanca_Maarif_55644959.htm
961,Appartement à vendre 119 m² à Casablanca,1720000.0,Casablanca,2024-10-12 14:06:09,3,3,0.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_119_m%C2%B2_%C3%A0_Casablanca_55644356.htm
